Дикие сердцем,Драма,Мелодрама,Философское,Классика (до 2000 года),7.1
Маленькие женщины,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),7.9
Дни летные,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),7.3
Что гложет Гилберта Грейпа?,Драма,Семейный,Грустное/Трагическое,Классика (до 2000 года),7.7
Обыкновенное сердце,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),7.9
Глубоководный горизонт,Драма,Боевик (Экшен),Грустное/Трагическое,Современное кино (2000–2020),7.1
Левиафан,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.1
Идеальные дни,Драма,Неважно,Философское,Новинки (2020–2025),7.9
Калифорния,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.6
Лекарство,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.5
Каран и Арджун,Драма,Семейный,Грустное/Трагическое,Классика (до 2000 года),7.9
Из Африки,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),7.9
Вторая жизнь Гарольда Фрая,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),6.6
Время отдыха с субботы до понедельника,Драма,Семейный,Философское,Классика (до 2000 года),6.8
Грязь,Драма,Приключения,Вдохновляющее,Современное кино (2000–2020),7.8
Роль,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.8
Сережа,Драма,Семейный,Вдохновляющее,Классика (до 2000 года),7.9
Смерть и жизнь Джона Ф. Донована,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),6.2
Успех,Драма,Семейный,Философское,Новинки (2020–2025),6.3
Сибириада,Драма,Исторический,Философское,Классика (до 2000 года),7.4
Человек без лица,Драма,Семейный,Вдохновляющее,Классика (до 2000 года),7.5
Разоблачение,Драма,Детектив,Грустное/Трагическое,Современное кино (2000–2020),8.0
На цепи,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),8.2
Стукачка,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.3
У зеркала два лица,Драма,Мелодрама,Философское,Классика (до 2000 года),6.9
40,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.7
Страсти Христовы,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),7.8
Обещание,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),6.8
Хорошо быть тихоней,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.9
Кальмар и кит,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.4
Не оставляющий следа,Драма,Семейный,Философское,Современное кино (2000–2020),7.1
Паутинка бабьего лета,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),7.1
Дикая жизнь,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.9
Испытание,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.8
Палмер,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.1
Путь к причалу,Драма,Криминал,Вдохновляющее,Классика (до 2000 года),8.2
Огненные колесницы,Драма,Исторический,Вдохновляющее,Классика (до 2000 года),8.1
Шофер на один рейс,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),6.7
Эскорт,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.4
Остановился поезд,Драма,Криминал,Философское,Классика (до 2000 года),7.1
Бобби,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),6.8
Чужая ненависть,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.4
Обет молчания,Драма,Исторический,Философское,Современное кино (2000–2020),7.4
Ранэвэйс,Драма,Приключения,Грустное/Трагическое,Современное кино (2000–2020),6.4
Ложное искушение,Драма,Триллер,Философское,Новинки (2020–2025),5.9
Солнечный удар,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),5.9
Пианистка,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.4
Королева сердец,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.9
Опасный возраст,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.4
Белая стрела,Драма,Приключения,Вдохновляющее,Новинки (2020–2025),6.8
Девственницы-самоубийцы,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.3
Полеты во сне и наяву,Драма,Фантастика,Философское,Классика (до 2000 года),7.8
Расемон,Драма,Детектив,Философское,Классика (до 2000 года),8.2
Жестяной барабан,Драма,Военный,Философское,Классика (до 2000 года),7.9
Я убил свою маму,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.4
Персона,Драма,Триллер,Философское,Классика (до 2000 года),7.9
Компенсация,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),7.0
Эйфория,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.9
У реки два берега,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.7
Власть страха,Драма,Исторический,Философское,Новинки (2020–2025),7.4
Дорога,Драма,Фантастика,Грустное/Трагическое,Современное кино (2000–2020),7.2
Сочувствие господину Месть,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.4
Мой друг Иван Лапшин,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.3
Дети 90-х,Драма,Комедия,Вдохновляющее,Новинки (2020–2025),6.8
Рокки 4,Драма,Боевик (Экшен),Вдохновляющее,Классика (до 2000 года),7.8
Мустанг,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.6
Текст,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),6.9
Ты не одинок,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.8
Кровавый алмаз,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.8
Горечь и сладость,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.4
С меня хватит,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.9
Последнее искушение Христа,Драма,Биографический,Философское,Классика (до 2000 года),7.7
Последствия,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.5
Хозяин тайги,Драма,Криминал,Философское,Классика (до 2000 года),7.3
Венера в мехах,Драма,Триллер,Философское,Современное кино (2000–2020),7.1
В изгнании,Драма,Семейный,Философское,Современное кино (2000–2020),7.1
Снежный ангел,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.7
Аталанта,Драма,Мелодрама,Философское,Классика (до 2000 года),8.1
Танцы без правил,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),5.8
Левша,Драма,Биографический,Философское,Классика (до 2000 года),7.3
Игла Remix,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.9
Хоккеисты,Драма,Биографический,Вдохновляющее,Новинки (2020–2025),6.8
Звезда сцены,Драма,Исторический,Философское,Современное кино (2000–2020),6.9
Дочь,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.4
Безумцы,Драма,Исторический,Философское,Современное кино (2000–2020),8.1
Дурное воспитание,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.5
У озера,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.4
Палата №6,Драма,Исторический,Философское,Современное кино (2000–2020),6.4
Нетерпимость,Драма,Исторический,Философское,Классика (до 2000 года),8.1
Пьета,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.9
Развод по-американски,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.9
Мой ласковый и нежный зверь,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.5
Другая,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.3
Дульсинея Тобосская,Драма,Мелодрама,Философское,Новинки (2020–2025),6.7
Выбор Софи,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),8.3
Я вас любил...,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),6.7
Афтершок,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),8.2
Еще до войны,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),6.9
Феникс,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.3
9 дней и одно утро,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),7.3
CODA: Ребенок глухих родителей,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),8.1
Клуб «Коттон»,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.2
Белое платье,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),6.4
Мертвец,Драма,Криминал,Философское,Классика (до 2000 года),7.3
Дьявол всегда здесь,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),7.0
Под электрическими облаками,Драма,Фантастика,Философское,Современное кино (2000–2020),5.9
В краю крови и меда,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),6.8
Молчание,Драма,Исторический,Философское,Современное кино (2000–2020),7.6
Коктебель,Драма,Семейный,Философское,Современное кино (2000–2020),6.9
Развод,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.2
Зеркало,Драма,Биографический,Философское,Классика (до 2000 года),7.9
25-й час,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.6
За облаками,Драма,Мелодрама,Философское,Классика (до 2000 года),6.9
Свет вокруг,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),6.8
Порно,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.5
Высотка,Драма,Фантастика,Философское,Современное кино (2000–2020),6.5
Облако-рай,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.3
Студия 54,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),6.1
Стальные магнолии,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),7.9
Зеленая карета,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.3
Бедная Саша,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),7.2
Обратный путь,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),6.9
Крид 2,Драма,Боевик (Экшен),Вдохновляющее,Современное кино (2000–2020),7.4
Пассажирка,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),7.1
Жду и надеюсь,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),6.6
Вера,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.4
Гора самоцветов,Драма,Исторический,Грустное/Трагическое,Новинки (2020–2025),6.9
Географ глобус пропил,Драма,Комедия,Философское,Современное кино (2000–2020),7.3
Бег,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),7.5
Волчок,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.9
Любовь,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.9
Харакири,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),8.1
…А в душе я танцую,Драма,Комедия,Вдохновляющее,Современное кино (2000–2020),7.6
Кэрол,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.8
Снегирь,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),6.9
Ржавчина и кость,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.4
Шахматист,Драма,Детектив,Вдохновляющее,Классика (до 2000 года),7.3
Таинственный Альберт Ноббс,Драма,Исторический,Грустное/Трагическое,Современное кино (2000–2020),6.7
Неподдающиеся,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.6
Букшоп,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.8
Вне игры,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),6.9
Загадочная кожа,Драма,Детектив,Грустное/Трагическое,Современное кино (2000–2020),7.3
Укрытие,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),6.4
Синг-Синг,Драма,Биографический,Вдохновляющее,Новинки (2020–2025),8.1
Женщина французского лейтенанта,Драма,Мелодрама,Философское,Классика (до 2000 года),7.3
Темные воды,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),7.6
Зло,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.9
Парень из пузыря,Драма,Биографический,Грустное/Трагическое,Классика (до 2000 года),6.9
Тишина,Драма,Исторический,Философское,Современное кино (2000–2020),7.4
Салют-7,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),7.2
Сын Саула,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.8
Преданный садовник,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.8
В ожидании чуда,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),7.6
Матч-реванш,Драма,Приключения,Вдохновляющее,Новинки (2020–2025),6.6
Эксперимент 2: Волна,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.6
Тэсс,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.9
Любовь как искупление,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.9
Чернобыль,Драма,Исторический,Грустное/Трагическое,Современное кино (2000–2020),9.4
Космополис,Драма,Фантастика,Философское,Современное кино (2000–2020),6.4
Кто боится Вирджинии Вульф?,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.9
Небо над Берлином,Драма,Фэнтези,Философское,Классика (до 2000 года),7.9
Воровка книг,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.5
Царство красоты,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.9
Отверженные,Драма,Исторический,Грустное/Трагическое,Современное кино (2000–2020),7.7
Безбилетная пассажирка,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.3
Председатель,Драма,Исторический,Вдохновляющее,Классика (до 2000 года),8.2
Рассекая волны,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.4
Закон рынка,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.9
Дикарь,Драма,Боевик (Экшен),Вдохновляющее,Новинки (2020–2025),6.9
Такси-блюз,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.2
Не чужие,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.4
Молода и прекрасна,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.7
5 сантиметров в секунду,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),8.1
Как складывать флаг,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.4
Джульетта,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.1
Сан-Франциско,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.6
Злой,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.7
Сколько ты стоишь?,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.8
Лазурный берег,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.3
Мой любимый клоун,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.9
Потомки,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.6
Подари мне лунный свет,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.8
Жизнь других,Драма,Триллер,Философское,Современное кино (2000–2020),8.1
Догвилль,Драма,Триллер,Философское,Современное кино (2000–2020),7.6
Бильярдист,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),8.1
Берега,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),7.3
Прерванный полет,Драма,Приключения,Грустное/Трагическое,Новинки (2020–2025),6.2
В центре внимания,Драма,Детектив,Вдохновляющее,Современное кино (2000–2020),8.1
Гол 3,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),5.9
Околофутбола,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.9
Гол!,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.2
Капернаум,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),8.1
Три цвета: Синий,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.9
Враги,Драма,Исторический,Грустное/Трагическое,Современное кино (2000–2020),6.6
Кен Парк,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.0
Жить своей жизнью,Драма,Мелодрама,Философское,Классика (до 2000 года),7.7
Тени незабытых предков,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),8.1
Легенда о Нараяме,Драма,Исторический,Философское,Классика (до 2000 года),7.9
Колесо чудес,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),5.9
Достучаться до небес,Драма,Криминал,Вдохновляющее,Классика (до 2000 года),7.9
Урок литературы,Драма,Семейный,Философское,Современное кино (2000–2020),6.3
Быть Флинном,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),6.6
Завтрак на Плутоне,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.4
3096 дней,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),6.5
Стыд,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.9
Другая жизнь женщины,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.3
Меланхолия,Драма,Фантастика,Философское,Современное кино (2000–2020),7.4
На следующий день,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),6.3
Кабаре,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),8.0
Второй шанс,Драма,Триллер,Философское,Современное кино (2000–2020),6.9
Цветы лиловые полей,Драма,Комедия,Вдохновляющее,Классика (до 2000 года),7.9
Когда мы были счастливы,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.6
Племя,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.0
Подмена,Драма,Детектив,Грустное/Трагическое,Современное кино (2000–2020),7.8
Гнев,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),6.1
Развод Надера и Симин,Драма,Семейный,Философское,Современное кино (2000–2020),8.1
Тени забытых предков,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.9
Доказательство,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.3
Непрощенная,Драма,Криминал,Философское,Классика (до 2000 года),8.2
Девять дней одного года,Драма,Мелодрама,Философское,Классика (до 2000 года),8.1
Табу,Драма,Мелодрама,Философское,Современное кино (2000–2020),6.9
Таксист,Драма,Криминал,Философское,Классика (до 2000 года),8.3
Лулу и Бриггс,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.9
Боулинг для Колумбины,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.7
Забриски Пойнт,Драма,Мелодрама,Философское,Классика (до 2000 года),6.9
Куриоса,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.4
Сумрачный самурай,Драма,Исторический,Грустное/Трагическое,Современное кино (2000–2020),8.1
Мандарины,Драма,Военный,Вдохновляющее,Современное кино (2000–2020),7.8
Зимний сон,Драма,Семейный,Философское,Современное кино (2000–2020),7.3
Как я провел этим летом,Драма,Триллер,Философское,Современное кино (2000–2020),6.9
Дикое сердце,Драма,Криминал,Философское,Классика (до 2000 года),7.1
Белая лента,Драма,Исторический,Философское,Современное кино (2000–2020),7.9
Лунный свет,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.8
В эфире,Драма,Комедия,Философское,Классика (до 2000 года),8.1
Американская дочь,Драма,Семейный,Философское,Классика (до 2000 года),6.3
Смерть в Венеции,Драма,Мелодрама,Философское,Классика (до 2000 года),7.7
Слушая тишину,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.4
И грянул шторм,Драма,Приключения,Грустное/Трагическое,Современное кино (2000–2020),7.6
Хористы,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),8.1
Сны,Драма,Фэнтези,Философское,Классика (до 2000 года),8.1
Мужское-женское,Драма,Мелодрама,Философское,Классика (до 2000 года),7.3
Любовь Яровая,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),7.2
Императорский клуб,Драма,Семейный,Философское,Современное кино (2000–2020),7.6
Атлантида,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),6.7
Жена,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.6
Клуб любителей книг и пирогов из картофельных очистков,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.6
Долгие проводы,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.2
Кентавр,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),6.8
Нежный возраст,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.4
Перевод с немецкого,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),8.2
Тихий Дон,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),8.4
Поднятая целина,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),7.3
Когда наступает сентябрь...,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.9
Евгений Онегин,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.9
Дикая Лига,Драма,Криминал,Вдохновляющее,Новинки (2020–2025),6.7
Судьба человека,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),8.1
Хорошая женщина,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),7.3
Новости со всех концов света,Драма,Приключения,Вдохновляющее,Новинки (2020–2025),6.9
Невозможное,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.6
Поединок,Драма,Криминал,Вдохновляющее,Классика (до 2000 года),7.5
Затишье,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.3
Осенние корабли,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),6.7
Головой о стену,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.3
Порожний рейс,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.5
Эпоха невинности,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.8
Игби идет ко дну,Драма,Комедия,Философское,Современное кино (2000–2020),7.4
Проигранное место,Драма,Приключения,Вдохновляющее,Новинки (2020–2025),7.1
Анатомия падения,Драма,Детектив,Философское,Новинки (2020–2025),7.9
Лев,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),8.1
Одиннадцать молчаливых мужчин,Драма,Исторический,Вдохновляющее,Новинки (2020–2025),7.3
И на камнях растут деревья,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),7.2
Это всего лишь конец света,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.6
Миллион для чайников,Драма,Детектив,Вдохновляющее,Современное кино (2000–2020),8.0
Дикая,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),7.3
Остров,Драма,Военный,Философское,Современное кино (2000–2020),7.8
Правосудие для всех,Драма,Криминал,Философское,Классика (до 2000 года),7.6
Студентка,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),5.9
Другая Бовари,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.3
Елена,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.2
Чучело,Драма,Семейный,Грустное/Трагическое,Классика (до 2000 года),8.2
Сила стихии,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.4
12 разгневанных мужчин,Драма,Детектив,Философское,Классика (до 2000 года),8.2
Нимфоманка: Часть 2,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.7
Сплетня,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.2
Ночной поезд до Лиссабона,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.3
Джокер. Возмездие,Драма,Криминал,Философское,Новинки (2020–2025),4.0
Что-то не так с Кевином,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.6
Я — начало,Драма,Детектив,Философское,Новинки (2020–2025),6.4
Кружева,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.3
Очень хорошие девочки,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),5.8
Лабиринты прошлого,Драма,Детектив,Философское,Новинки (2020–2025),6.3
Персонаж,Драма,Триллер,Философское,Классика (до 2000 года),7.9
На дне,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.3
Воин,Драма,Боевик (Экшен),Вдохновляющее,Современное кино (2000–2020),8.2
Танцующий с волками,Драма,Исторический,Вдохновляющее,Классика (до 2000 года),8.1
Далекие близкие,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.9
Крученый мяч,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),6.9
Призрачная нить,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.6
Легенда Багера Ванса,Драма,Военный,Вдохновляющее,Современное кино (2000–2020),7.3
День драфта,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),6.9
Голос из камня,Драма,Фэнтези,Грустное/Трагическое,Современное кино (2000–2020),6.3
Марица,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),7.3
Это — Англия,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.9
Плохой хороший человек,Драма,Криминал,Философское,Новинки (2020–2025),6.9
Иду на грозу,Драма,Военный,Философское,Классика (до 2000 года),7.5
Доктор Живаго,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),8.1
Архангельские новеллы,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.9
Седьмая печать,Драма,Фэнтези,Философское,Классика (до 2000 года),8.3
Груз 200,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.7
Мамочка,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.5
